client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation,edad_redondeada,full_bal,call_group,Outlier
2481278,31,379,71.5,M,3,417225.39,3,6,Test,72,250K-500K,3,False
1905940,15,180,55.0,F,2,326411.12,1,4,Control,55,250K-500K,1,False
4628926,22,272,63.0,M,4,329260.8,6,9,Control,63,250K-500K,6,False
1672987,10,123,67.0,M,2,541366.76,3,6,Test,67,500K-1M,3,False
9108723,27,326,62.5,F,2,1468981.86,5,8,Control,62,1M-5M,5,False
3720479,28,341,56.0,M,3,303988.74,6,9,Control,56,250K-500K,6,False
639779,9,119,47.0,M,2,375107.52,3,6,Control,47,250K-500K,3,False
4328620,16,192,82.0,M,3,2484107.75,6,9,Control,82,1M-5M,6,False
4542331,22,269,66.5,M,3,2276452.73,1,4,Control,66,1M-5M,1,False
2098439,27,324,53.0,M,3,430658.66,6,9,Control,53,250K-500K,6,False
823501,11,135,77.0,M,2,789877.9600000001,6,9,Control,77,500K-1M,6,False
8221453,11,142,58.5,M,2,349767.1,6,9,Control,58,250K-500K,6,False
6550009,32,394,68.0,M,3,3457298.27,4,8,Control,68,1M-5M,4,True
3203597,6,83,43.5,M,3,451737.91,0,3,Test,44,250K-500K,0,False
1884297,5,70,44.0,U,2,680480.3500000001,0,3,Test,44,500K-1M,0,False
9604594,14,168,56.0,M,4,664666.2100000001,6,9,Control,56,500K-1M,6,False
7675264,23,278,68.5,M,2,868906.8500000001,0,3,Control,68,500K-1M,0,False
3621411,28,336,53.0,M,5,1536156.04,6,9,Control,53,1M-5M,6,False
3696448,13,162,54.5,F,3,701334.64,2,5,Control,54,500K-1M,2,False
8705300,21,255,43.0,M,3,457536.89,6,9,Test,43,250K-500K,6,False
8926491,20,240,61.0,F,3,378257.94,6,9,Control,61,250K-500K,6,False
4010271,30,364,70.0,M,3,660162.55,5,8,Test,70,500K-1M,5,False
4290007,9,116,68.5,M,2,516537.39,6,9,Test,68,500K-1M,6,False
823538,13,156,37.5,F,3,1617411.8299999998,6,9,Test,38,1M-5M,6,False
3161828,21,262,59.5,M,4,301020.43,6,9,Control,60,250K-500K,6,False
6893972,20,251,42.5,U,3,737969.1900000001,1,5,Control,42,500K-1M,1,False
1936836,34,410,70.5,M,3,597299.67,5,8,Control,70,500K-1M,5,True
9722282,7,92,55.5,U,4,307368.96,3,6,Control,56,250K-500K,3,False
1245728,43,516,59.0,M,3,639193.4600000001,5,8,Test,59,500K-1M,5,True
8875788,24,297,73.0,F,2,1315074.19,5,8,Control,73,1M-5M,5,False
8299155,7,89,63.5,M,4,958367.01,2,5,Control,64,500K-1M,2,False
5157992,6,73,56.0,U,2,567084.8500000001,4,7,Test,56,500K-1M,4,False
7657427,11,133,70.5,F,2,354255.36,2,5,Test,70,250K-500K,2,False
3802414,5,65,59.5,U,2,352999.89,1,4,Control,60,250K-500K,1,False
8526018,30,370,84.0,M,3,799362.5900000001,6,9,Test,84,500K-1M,6,False
1749068,33,404,81.5,F,3,350816.58,6,9,Control,82,250K-500K,6,True
1452713,17,205,69.5,M,3,576862.13,3,6,Test,70,500K-1M,3,False
7460130,19,232,69.0,F,2,349835.43,3,6,Control,69,250K-500K,3,False
3830991,6,83,64.0,U,2,517603.94,6,9,Test,64,500K-1M,6,False
4746559,9,117,42.5,F,4,353932.96,2,5,Control,42,250K-500K,2,False
9286288,21,254,62.5,M,3,16320040.15,6,9,Test,62,10M-20M,6,False
2771384,8,103,69.0,U,3,952417.63,3,7,Control,69,500K-1M,3,False
6149800,11,140,54.5,F,2,328776.73,2,5,Control,54,250K-500K,2,False
7562380,10,131,34.0,M,2,379953.39,5,8,Test,34,250K-500K,5,False
4797951,22,266,68.0,F,3,345043.54,3,7,Control,68,250K-500K,3,False
5740925,20,251,47.0,M,2,338012.84,1,4,Control,47,250K-500K,1,False
369222,17,212,42.0,M,3,839195.42,6,9,Test,42,500K-1M,6,False
5019189,11,137,30.0,M,2,617217.2000000001,5,8,Test,30,500K-1M,5,False
871652,4,58,42.5,U,2,538088.3200000001,6,9,Control,42,500K-1M,6,False
568867,10,130,55.5,M,4,829502.61,3,6,Test,56,500K-1M,3,False
1515194,8,100,58.5,U,3,504587.94,5,8,Control,58,500K-1M,5,False
7976518,22,273,66.0,F,3,676550.11,6,9,Test,66,500K-1M,6,False
78917,24,296,68.0,M,2,341682.08,3,7,Control,68,250K-500K,3,False
4249361,33,406,58.5,M,2,615334.17,6,9,Test,58,500K-1M,6,True
2232360,9,118,29.0,M,4,632973.1000000001,6,9,Control,29,500K-1M,6,False
1553187,18,220,61.5,M,4,533887.5700000001,4,7,Test,62,500K-1M,4,False
2735464,6,72,44.0,M,2,300224.11,6,9,Control,44,250K-500K,6,False
2028637,11,136,38.0,F,4,476126.16,4,7,Control,38,250K-500K,4,False
5410293,11,142,62.0,M,2,988184.81,5,8,Test,62,500K-1M,5,False
397574,13,159,55.5,M,2,538858.65,6,9,Control,56,500K-1M,6,False
556786,20,246,42.5,M,3,536738.31,3,6,Control,42,500K-1M,3,False
5622575,7,92,70.5,F,2,540017.41,2,5,Test,70,500K-1M,2,False
837151,12,147,63.5,M,3,672114.01,6,9,Test,64,500K-1M,6,False
2828863,13,159,59.5,M,5,2238609.47,4,8,Test,60,1M-5M,4,False
2289261,6,79,38.5,M,2,4466421.83,6,9,Test,38,1M-5M,6,False
897598,15,189,54.5,F,2,817647.8200000001,3,6,Test,54,500K-1M,3,False
5562109,6,73,63.5,U,2,346089.76,1,6,Test,64,250K-500K,1,False
1087333,14,174,53.0,F,4,666536.37,6,9,Test,53,500K-1M,6,False
1401317,15,189,38.5,U,2,347802.78,5,8,Test,38,250K-500K,5,False
7308563,14,178,32.5,M,5,343268.12,1,4,Test,32,250K-500K,1,False
7108597,4,58,54.5,M,2,293751.75,6,9,Test,54,250K-500K,6,False
7221973,16,192,54.0,U,2,371918.94,2,5,Control,54,250K-500K,2,False
3046021,12,152,52.5,M,4,542248.0700000001,1,4,Control,52,500K-1M,1,False
2309007,11,141,42.0,M,2,380215.6,2,6,Control,42,250K-500K,2,False
6683397,10,122,71.5,M,2,752748.5,6,9,Test,72,500K-1M,6,False
6413533,6,82,67.0,M,2,442256.94,6,9,Test,67,250K-500K,6,False
8066807,21,256,51.0,M,3,292613.99,6,9,Test,51,250K-500K,6,False
1046182,27,325,45.0,M,3,2645921.89,1,4,Test,45,1M-5M,1,False
2710916,6,82,80.0,U,2,448286.9,2,5,Control,80,250K-500K,2,False
1264481,7,95,53.5,U,2,552990.86,6,9,Test,54,500K-1M,6,False
6110816,6,73,34.5,M,2,329902.64,3,6,Test,34,250K-500K,3,False
8190050,9,110,63.0,F,2,386282.47,3,6,Control,63,250K-500K,3,False
5973078,28,346,72.5,M,2,609279.65,6,9,Test,72,500K-1M,6,False
6734507,8,98,57.5,M,2,442724.24,6,9,Control,58,250K-500K,6,False
986222,9,119,59.5,M,2,615695.4,1,4,Test,60,500K-1M,1,False
5421958,20,251,59.5,M,2,1151871.2,5,8,Control,60,1M-5M,5,False
9577508,6,78,69.5,U,2,485448.07,6,9,Control,70,250K-500K,6,False
7250671,23,277,55.0,U,3,295342.79,3,6,Test,55,250K-500K,3,False
3709215,20,245,49.0,M,3,314340.97,1,4,Control,49,250K-500K,1,False
54363,16,199,86.5,F,2,340181.99,4,7,Control,86,250K-500K,4,False
4053606,10,127,35.0,F,2,3035631.57,5,9,Control,35,1M-5M,5,False
5543024,33,406,71.5,M,3,426695.07,2,6,Test,72,250K-500K,2,True
8704203,17,208,41.0,M,3,364434.43,5,8,Control,41,250K-500K,5,False
2351990,12,154,51.0,M,3,333914.82,4,7,Test,51,250K-500K,4,False
5361077,7,93,63.0,U,3,445060.26,3,6,Test,63,250K-500K,3,False
1327508,18,218,44.0,M,2,632066.64,3,6,Test,44,500K-1M,3,False
3318469,13,167,64.5,M,2,298088.46,6,9,Control,64,250K-500K,6,False
2674649,6,83,52.0,U,2,633601.2300000001,3,6,Control,52,500K-1M,3,False
6305830,34,417,67.5,F,2,769985.11,6,9,Test,68,500K-1M,6,True
7883105,11,140,67.5,M,2,426065.01,4,7,Test,68,250K-500K,4,False
1751674,8,106,61.5,M,2,799355.18,4,8,Test,62,500K-1M,4,False
8049083,19,239,49.0,M,3,407205.99,6,9,Control,49,250K-500K,6,False
7257640,5,64,57.5,U,2,352490.22,6,9,Test,58,250K-500K,6,False
8658861,13,161,63.5,M,2,342115.16,4,7,Control,64,250K-500K,4,False
2938762,6,77,81.5,U,2,393229.89,4,7,Control,82,250K-500K,4,False
6312898,6,79,59.5,U,2,409258.74,6,9,Test,60,250K-500K,6,False
2359607,12,151,67.0,F,2,643782.15,5,8,Test,67,500K-1M,5,False
7063240,20,251,57.5,M,2,574571.55,6,9,Test,58,500K-1M,6,False
6313081,20,250,71.0,F,3,418819.91,4,7,Control,71,250K-500K,4,False
2107694,17,213,49.0,F,4,1096622.54,2,5,Test,49,1M-5M,2,False
4816873,15,187,73.5,M,2,302407.27,5,8,Control,74,250K-500K,5,False
9245893,22,267,43.5,F,3,764263.0800000001,3,6,Control,44,500K-1M,3,False
7739194,13,157,66.0,M,3,691680.0800000001,6,9,Test,66,500K-1M,6,False
5552661,6,81,51.0,U,2,334298.41,2,5,Control,51,250K-500K,2,False
6639436,9,118,48.0,M,4,426101.09,4,8,Control,48,250K-500K,4,False
1574816,27,334,65.5,F,2,302855.08,0,3,Control,66,250K-500K,0,False
9383656,9,116,50.0,M,2,361247.34,0,3,Test,50,250K-500K,0,False
1251242,16,196,38.5,M,4,861698.51,6,9,Control,38,500K-1M,6,False
6002181,17,214,48.0,M,3,746472.2100000001,1,4,Test,48,500K-1M,1,False
2386196,9,109,68.0,F,2,1061189.04,3,6,Test,68,1M-5M,3,False
1500813,14,174,55.0,M,2,319742.07,4,7,Control,55,250K-500K,4,False
4055095,48,576,64.5,M,2,1445198.44,4,8,Control,64,1M-5M,4,True
9756335,30,368,82.5,M,3,346436.83,6,9,Control,82,250K-500K,6,False
3623360,17,208,45.0,F,2,331505.16,5,8,Test,45,250K-500K,5,False
7634507,15,181,67.5,F,2,301081.16,6,9,Test,68,250K-500K,6,False
4663817,5,69,49.0,U,4,933893.26,6,9,Test,49,500K-1M,6,False
8442614,5,68,18.0,U,3,360777.78,3,6,Test,18,250K-500K,3,False
4458887,12,155,55.5,F,4,1093459.14,2,5,Test,56,1M-5M,2,False
2496847,6,78,66.0,U,2,399657.92,2,5,Control,66,250K-500K,2,False
7009777,28,343,43.5,M,4,974584.18,6,9,Control,44,500K-1M,6,False
8535149,7,94,65.5,U,2,591008.54,6,9,Test,66,500K-1M,6,False
3434377,20,250,64.5,M,3,1226948.17,6,9,Test,64,1M-5M,6,False
2748956,16,196,44.5,M,3,304884.24,5,8,Control,44,250K-500K,5,False
491303,13,167,71.0,M,4,507530.36,6,9,Control,71,500K-1M,6,False
1824402,6,80,38.5,M,3,338321.44,4,7,Test,38,250K-500K,4,False
5732702,9,110,58.0,U,2,529377.1,6,9,Control,58,500K-1M,6,False
3281711,20,241,48.5,M,2,575045.86,1,4,Control,48,500K-1M,1,False
9733107,16,193,54.5,F,2,300397.14,5,8,Control,54,250K-500K,5,False
9206989,16,193,45.5,M,2,803804.89,4,7,Test,46,500K-1M,4,False
7527462,7,92,39.0,U,4,597459.8200000001,6,9,Control,39,500K-1M,6,False
6876767,15,187,75.0,M,2,344611.82,6,9,Control,75,250K-500K,6,False
6075629,12,155,66.5,F,2,345182.13,2,6,Test,66,250K-500K,2,False
4228010,13,158,51.0,F,3,838478.06,5,8,Test,51,500K-1M,5,False
3316547,7,94,59.5,U,2,614071.29,6,9,Control,60,500K-1M,6,False
1913237,34,419,68.5,M,2,1554406.43,6,9,Test,68,1M-5M,6,True
6209448,9,113,46.0,M,2,301571.76,6,9,Control,46,250K-500K,6,False
5398769,4,59,61.0,M,2,495145.85,5,8,Control,61,250K-500K,5,False
7546798,28,336,60.5,F,2,366749.67,5,8,Control,60,250K-500K,5,False
7248474,6,82,61.0,U,2,428078.43,0,3,Control,61,250K-500K,0,False
35138,24,298,81.5,F,3,794375.0900000001,3,6,Test,82,500K-1M,3,False
5594705,24,290,75.0,F,4,965785.83,6,9,Control,75,500K-1M,6,False
8850943,23,276,68.5,M,3,483666.92,0,4,Test,68,250K-500K,0,False
7326400,8,97,66.0,M,2,395373.74,2,5,Test,66,250K-500K,2,False
6547653,10,123,54.5,M,2,423180.19,6,9,Test,54,250K-500K,6,False
3852267,29,353,75.0,F,3,2508197.52,4,7,Control,75,1M-5M,4,False
4043427,4,59,66.5,M,2,799976.15,5,8,Control,66,500K-1M,5,False
4084839,21,253,54.5,M,3,1987370.97,6,9,Test,54,1M-5M,6,False
8186274,21,253,58.0,F,3,581674.4700000001,1,4,Test,58,500K-1M,1,False
5578521,20,244,73.0,M,3,978701.63,6,9,Test,73,500K-1M,6,False
5192659,14,169,65.5,M,2,449978.18,3,6,Test,66,250K-500K,3,False
2688057,13,161,59.0,M,2,358019.89,2,5,Control,59,250K-500K,2,False
9508791,5,71,61.0,M,2,391511.32,6,9,Test,61,250K-500K,6,False
3709748,21,253,50.0,M,2,342462.29,0,3,Test,50,250K-500K,0,False
6484516,16,197,66.5,U,3,302288.37,6,9,Control,66,250K-500K,6,False
9319596,15,182,70.5,M,3,459579.85,6,9,Control,70,250K-500K,6,False
6589685,11,142,63.5,F,2,297645.47,0,3,Test,64,250K-500K,0,False
1775681,8,97,57.0,M,3,379979.29,5,8,Test,57,250K-500K,5,False
5125777,30,364,70.0,F,2,619290.39,2,5,Control,70,500K-1M,2,False
8431486,22,269,72.0,F,2,479053.43,6,9,Control,72,250K-500K,6,False
505697,27,331,76.0,F,2,298935.25,6,9,Test,76,250K-500K,6,False
2479825,3,47,62.5,M,3,506161.55,6,9,Test,62,500K-1M,6,False
9966933,9,112,51.5,M,2,426678.16,6,9,Control,52,250K-500K,6,False
6395654,24,296,70.5,F,3,1149001.96,6,9,Test,70,1M-5M,6,False
2892955,15,180,69.5,F,4,420848.13,6,9,Test,70,250K-500K,6,False
3859749,42,511,70.5,F,4,410551.0,3,6,Control,70,250K-500K,3,True
7645281,9,110,47.0,F,3,598725.65,2,5,Test,47,500K-1M,2,False
283127,15,185,63.0,M,3,1224041.47,6,9,Test,63,1M-5M,6,False
8613152,36,434,48.5,M,3,635933.05,5,8,Test,48,500K-1M,5,True
7595966,20,250,50.5,F,3,314684.57,6,9,Control,50,250K-500K,6,False
2826504,4,57,65.5,U,2,295411.99,4,7,Test,66,250K-500K,4,False
3479519,12,150,52.5,F,2,349316.66,2,5,Control,52,250K-500K,2,False
4643535,26,321,54.0,F,3,316258.65,6,9,Test,54,250K-500K,6,False
5803947,14,172,78.0,F,2,461039.11,6,9,Test,78,250K-500K,6,False
2243576,11,136,62.0,M,2,5544842.49,6,9,Test,62,5M-10M,6,False
7623375,15,182,42.5,M,2,460654.34,6,9,Test,42,250K-500K,6,False
2562836,24,289,50.5,F,3,332943.6,1,4,Test,50,250K-500K,1,False
459234,10,126,72.0,F,3,636895.13,6,9,Test,72,500K-1M,6,False
780112,5,68,68.5,F,2,1245388.62,4,7,Test,68,1M-5M,4,False
1912082,26,322,60.0,M,4,706447.9600000001,2,5,Test,60,500K-1M,2,False
215411,22,275,55.5,M,2,567388.1900000001,5,8,Test,56,500K-1M,5,False
1631043,17,207,52.5,M,3,694424.9,3,6,Test,52,500K-1M,3,False
8540308,7,86,48.5,U,3,460224.48,3,6,Control,48,250K-500K,3,False
5054246,13,158,69.5,M,2,359725.29,4,7,Control,70,250K-500K,4,False
424760,7,89,59.5,U,2,369412.73,3,6,Control,60,250K-500K,3,False
802797,29,348,83.0,M,3,2659098.42,5,8,Control,83,1M-5M,5,False
9195642,6,72,66.0,M,2,502783.15,6,9,Test,66,500K-1M,6,False
763504,15,182,45.0,F,2,417971.02,1,4,Test,45,250K-500K,1,False
863368,11,138,54.5,M,2,1516766.34,6,9,Control,54,1M-5M,6,False
9642582,24,294,57.5,F,2,455715.65,0,3,Test,58,250K-500K,0,False
3680798,21,262,44.0,M,2,2783925.89,3,6,Control,44,1M-5M,3,False
1075066,21,254,64.5,M,2,719264.7000000001,6,9,Test,64,500K-1M,6,False
8967720,20,251,44.5,M,3,877274.79,4,7,Control,44,500K-1M,4,False
5291841,20,245,83.0,M,2,554499.4700000001,6,9,Test,83,500K-1M,6,False
7702566,13,157,44.5,F,2,344494.25,3,6,Test,44,250K-500K,3,False
176966,6,78,52.5,U,5,451736.42,6,9,Test,52,250K-500K,6,False
6320688,7,88,57.5,U,4,300856.2,2,5,Control,58,250K-500K,2,False
8501875,16,198,78.0,M,2,476375.0,6,9,Test,78,250K-500K,6,False
5262376,12,146,57.0,M,3,426451.65,5,8,Test,57,250K-500K,5,False
6673860,15,189,58.5,F,2,350074.45,0,3,Control,58,250K-500K,0,False
1831180,13,156,62.0,M,2,368574.24,6,9,Control,62,250K-500K,6,False
7565793,20,243,42.0,M,2,450149.08,5,8,Control,42,250K-500K,5,False
6487753,9,110,64.0,M,2,335770.87,3,6,Control,64,250K-500K,3,False
157871,15,181,35.0,M,2,438104.27,1,4,Control,35,250K-500K,1,False
9745786,32,390,55.5,M,4,821112.2200000001,6,9,Control,56,500K-1M,6,True
1088728,35,429,44.5,F,4,458368.06,6,9,Test,44,250K-500K,6,True
1143392,22,273,61.0,F,2,2162583.28,5,8,Test,61,1M-5M,5,False
416724,18,227,54.5,F,3,1451478.3099999998,4,7,Test,54,1M-5M,4,False
7580314,9,111,52.0,F,2,1005400.25,0,3,Control,52,1M-5M,0,False
5360468,6,72,71.5,F,3,494848.85,4,7,Test,72,250K-500K,4,False
2147721,15,188,57.0,M,2,659970.8400000001,1,4,Control,57,500K-1M,1,False
8794692,11,143,57.5,M,2,599376.15,4,7,Test,58,500K-1M,4,False
5315596,11,136,36.0,M,2,555465.8,6,9,Control,36,500K-1M,6,False
5902197,2,34,58.5,U,2,2739168.57,0,3,Test,58,1M-5M,0,False
5040709,6,80,60.5,M,2,1243556.9,6,9,Control,60,1M-5M,6,False
2686820,6,82,48.0,U,2,593076.3,5,8,Control,48,500K-1M,5,False
8656834,16,196,43.0,M,2,373465.79,4,7,Test,43,250K-500K,4,False
8171782,4,57,47.0,U,4,434988.87,3,6,Control,47,250K-500K,3,False
7848564,19,232,74.0,M,3,505754.07,6,9,Control,74,500K-1M,6,False
1444506,25,301,51.0,F,2,732372.77,6,9,Control,51,500K-1M,6,False
5612472,22,274,45.5,M,3,359463.15,6,9,Test,46,250K-500K,6,False
563689,22,269,55.0,M,3,319553.03,2,5,Control,55,250K-500K,2,False
7643806,21,253,61.0,F,3,303115.71,0,3,Test,61,250K-500K,0,False
9394113,9,113,66.5,M,2,666826.88,2,5,Test,66,500K-1M,2,False
5238439,8,102,53.0,U,3,475460.28,2,5,Test,53,250K-500K,2,False
1580440,40,482,66.0,M,3,290571.83,5,8,Test,66,250K-500K,5,True
311194,6,76,64.0,U,2,1381897.7,4,7,Control,64,1M-5M,4,False
5996516,14,171,64.0,M,2,411617.49,5,8,Control,64,250K-500K,5,False
6689315,49,593,68.0,M,3,1688297.79,6,9,Control,68,1M-5M,6,True
1008127,23,286,75.5,F,3,2492499.41,6,9,Test,76,1M-5M,6,False
2850387,17,213,44.5,M,3,1796841.72,6,9,Control,44,1M-5M,6,False
3017951,33,399,66.0,M,3,307872.4,6,9,Control,66,250K-500K,6,True
1708174,3,47,52.5,U,2,446997.09,1,4,Test,52,250K-500K,1,False
9989637,26,318,50.5,F,4,484391.91,6,9,Control,50,250K-500K,6,False
4258976,20,246,44.5,F,4,356903.28,6,9,Test,44,250K-500K,6,False
9303642,19,229,60.0,M,2,762067.29,3,6,Control,60,500K-1M,3,False
4265125,29,358,73.0,M,2,440417.26,6,9,Control,73,250K-500K,6,False
6213804,20,251,68.0,M,3,1616296.3099999998,3,6,Control,68,1M-5M,3,False
6774011,15,180,41.5,F,4,1418466.71,4,7,Test,42,1M-5M,4,False
1551349,9,108,56.5,F,3,702106.24,6,9,Test,56,500K-1M,6,False
7830483,27,334,60.5,M,2,1276087.7999999998,3,6,Control,60,1M-5M,3,False
4454345,24,290,18.5,F,3,472893.29,5,8,Control,18,250K-500K,5,False
9107346,22,268,64.5,M,5,967322.82,6,9,Test,64,500K-1M,6,False
4826644,17,210,72.5,M,2,314295.34,4,7,Control,72,250K-500K,4,False
3166954,31,381,73.0,F,3,298511.75,3,6,Control,73,250K-500K,3,False
6493011,18,222,82.5,F,3,536622.42,1,4,Test,82,500K-1M,1,False
5809916,5,71,68.5,U,3,330977.52,4,7,Test,68,250K-500K,4,False
2795958,7,92,65.5,U,3,397759.86,1,4,Test,66,250K-500K,1,False
5576145,21,263,59.5,F,3,399693.5,3,6,Test,60,250K-500K,3,False
344960,20,248,51.5,M,2,772366.74,3,6,Control,52,500K-1M,3,False
5235557,18,222,65.0,M,3,709340.4700000001,4,7,Control,65,500K-1M,4,False
59802,14,169,38.5,M,2,1791639.18,4,7,Test,38,1M-5M,4,False
3484745,3,46,39.5,M,3,301262.49,2,5,Test,40,250K-500K,2,False
2580270,15,190,40.0,M,3,358614.8,6,9,Test,40,250K-500K,6,False
4197951,7,93,56.0,M,2,339062.45,1,4,Test,56,250K-500K,1,False
781811,3,37,58.5,F,2,710387.52,3,6,Test,58,500K-1M,3,False
6443373,24,293,58.5,M,3,651741.38,6,9,Control,58,500K-1M,6,False
7931571,22,269,57.0,M,3,578481.66,5,8,Control,57,500K-1M,5,False
8165001,5,71,57.0,M,2,422968.29,1,4,Test,57,250K-500K,1,False
5476413,11,136,27.5,M,2,323441.49,1,4,Control,28,250K-500K,1,False
9929565,24,288,61.0,M,3,438680.27,6,9,Test,61,250K-500K,6,False
6781756,20,250,54.5,F,3,606052.25,6,9,Test,54,500K-1M,6,False
3917048,17,211,64.0,M,3,296627.49,5,8,Test,64,250K-500K,5,False
6196184,15,185,55.0,F,3,416084.28,4,7,Control,55,250K-500K,4,False
7783232,12,154,57.5,F,2,1106644.5,1,4,Control,58,1M-5M,1,False
6625506,11,142,55.0,F,2,542412.28,4,7,Test,55,500K-1M,4,False
1327174,14,173,54.5,M,2,346033.87,6,9,Control,54,250K-500K,6,False
1613278,14,175,69.0,F,2,434641.68,2,5,Control,69,250K-500K,2,False
8437540,22,267,72.5,M,3,388517.24,6,9,Test,72,250K-500K,6,False
8530290,19,234,56.5,M,3,703701.03,6,9,Control,56,500K-1M,6,False
1114916,4,56,42.5,M,2,450041.52,3,6,Control,42,250K-500K,3,False
4476550,10,126,28.5,F,3,297544.09,5,8,Test,28,250K-500K,5,False
2985345,29,348,71.5,F,3,335662.38,4,7,Test,72,250K-500K,4,False
2752022,5,64,42.5,M,2,323609.51,3,6,Control,42,250K-500K,3,False
2493537,33,398,59.0,F,4,1283129.19,6,9,Test,59,1M-5M,6,True
4276350,32,395,80.0,M,2,1929622.28,6,9,Test,80,1M-5M,6,True
6776434,10,131,62.5,F,3,795376.14,6,9,Control,62,500K-1M,6,False
7108897,31,382,71.5,M,3,758713.37,5,8,Test,72,500K-1M,5,False
7702688,4,58,72.5,U,2,321224.72,5,8,Control,72,250K-500K,5,False
105357,23,283,82.0,F,2,448385.03,3,6,Control,82,250K-500K,3,False
7514780,17,215,45.0,M,3,530186.52,4,7,Test,45,500K-1M,4,False
5501969,7,95,61.0,U,2,308733.63,3,6,Test,61,250K-500K,3,False
4999406,12,153,44.0,M,2,448654.0,5,8,Control,44,250K-500K,5,False
4690077,11,143,64.5,M,3,669728.51,4,7,Test,64,500K-1M,4,False
280950,16,197,53.0,M,2,302684.95,3,6,Control,53,250K-500K,3,False
275144,15,189,49.5,F,2,827006.38,5,8,Test,50,500K-1M,5,False
3093212,6,81,57.5,U,2,682703.55,6,9,Control,58,500K-1M,6,False
6664483,22,271,46.5,M,4,699384.16,6,9,Control,46,500K-1M,6,False
5910645,17,207,60.5,M,2,330366.87,1,5,Control,60,250K-500K,1,False
494576,13,159,63.0,F,2,650147.42,4,7,Test,63,500K-1M,4,False
2385262,12,145,56.0,M,3,513751.96,2,5,Control,56,500K-1M,2,False
4070915,12,149,19.5,F,2,391903.8,1,4,Test,20,250K-500K,1,False
8404592,12,146,40.5,M,2,2854553.12,6,9,Test,40,1M-5M,6,False
6255512,29,355,72.5,M,4,1094293.02,6,9,Test,72,1M-5M,6,False
8940555,13,157,78.0,F,2,299768.54,1,5,Control,78,250K-500K,1,False
2086680,11,142,64.0,M,2,591480.41,5,8,Control,64,500K-1M,5,False
4998187,26,322,56.5,M,3,575886.3400000001,6,9,Test,56,500K-1M,6,False
7635887,23,283,71.5,F,2,395483.86,6,9,Test,72,250K-500K,6,False
2748394,10,130,67.0,M,2,706392.39,2,5,Test,67,500K-1M,2,False
6972015,26,318,68.0,F,4,3061513.05,3,8,Control,68,1M-5M,3,False
4574516,5,71,75.0,M,3,340745.34,6,9,Control,75,250K-500K,6,False
7240184,27,333,48.5,M,3,940489.36,0,4,Test,48,500K-1M,0,False
2141244,6,73,65.0,M,2,711569.6000000001,6,9,Test,65,500K-1M,6,False
6091610,13,166,66.5,M,2,334121.11,4,7,Control,66,250K-500K,4,False
3117895,7,92,64.0,U,2,329606.0,0,3,Test,64,250K-500K,0,False
9269742,32,393,66.0,M,6,485611.35,6,9,Test,66,250K-500K,6,True
7832458,7,89,42.5,U,3,414610.34,4,7,Test,42,250K-500K,4,False
9379942,23,276,54.0,F,4,346200.03,2,8,Control,54,250K-500K,2,False
9968985,21,263,50.5,F,3,295688.19,3,6,Test,50,250K-500K,3,False
2653428,9,118,58.5,M,2,330810.19,5,8,Test,58,250K-500K,5,False
5571908,12,151,62.0,F,2,432505.49,1,4,Control,62,250K-500K,1,False
2624588,14,170,51.5,M,2,466518.75,4,7,Test,52,250K-500K,4,False
4838415,7,84,60.5,U,2,2062248.71,5,8,Control,60,1M-5M,5,False
9861045,6,73,70.0,F,2,348784.88,6,9,Test,70,250K-500K,6,False
7654274,15,189,56.0,M,2,1456942.03,6,9,Control,56,1M-5M,6,False
3575737,4,56,58.5,U,2,399528.47,2,5,Control,58,250K-500K,2,False
6436052,11,133,64.0,U,3,997295.26,3,6,Control,64,500K-1M,3,False
8109588,23,277,55.5,F,4,325303.89,5,8,Control,56,250K-500K,5,False
2281108,18,222,47.0,F,3,348234.31,3,6,Control,47,250K-500K,3,False
961681,9,119,77.0,F,2,306142.46,6,9,Test,77,250K-500K,6,False
525348,32,395,52.5,F,3,1598990.73,2,5,Control,52,1M-5M,2,True
8870404,12,152,57.0,F,2,331128.22,6,9,Control,57,250K-500K,6,False
5243201,15,189,55.5,M,3,1334865.44,1,5,Control,56,1M-5M,1,False
3734746,8,105,57.5,F,2,1042973.68,6,9,Test,58,1M-5M,6,False
7277156,4,59,46.0,M,2,517717.7,1,4,Control,46,500K-1M,1,False
6576742,12,146,66.5,M,2,383102.42,3,6,Test,66,250K-500K,3,False
6670096,32,390,64.5,M,4,1350742.47,6,9,Control,64,1M-5M,6,True
1423566,24,290,56.0,M,4,395662.67,6,9,Test,56,250K-500K,6,False
395960,20,247,58.5,F,4,376061.52,5,8,Test,58,250K-500K,5,False
6189129,4,57,63.5,M,2,461234.4,6,9,Test,64,250K-500K,6,False
9001291,6,73,61.5,U,4,1106651.8199999998,6,9,Control,62,1M-5M,6,False
4105118,17,204,54.5,M,2,2602938.73,3,6,Test,54,1M-5M,3,False
5732460,22,275,68.5,M,3,1185916.03,6,9,Test,68,1M-5M,6,False
7549559,19,231,39.0,F,4,704503.93,1,4,Control,39,500K-1M,1,False
3081313,9,110,56.0,F,2,1141567.99,2,5,Control,56,1M-5M,2,False
