,client_id,confirm,start,step_1,step_2,step_3,conversion,completed_&_confused,completed_linear,variation
41792,8256490,1.0,2.0,2.0,2.0,2.0,1,1,0,Control
41793,8256491,,20.0,,,,0,0,0,Control
41794,8256871,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41795,8256948,,1.0,,,,0,0,0,Test
41796,8257047,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
41797,8257141,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41798,8257765,1.0,7.0,6.0,1.0,1.0,1,1,0,Control
41799,8257803,,1.0,1.0,,,0,0,0,Control
41800,8257908,1.0,1.0,2.0,3.0,2.0,1,1,0,Test
41801,8257910,,2.0,1.0,1.0,1.0,0,0,0,Control
41802,8257990,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41803,8258127,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41804,8258757,,1.0,,,,0,0,0,Test
41805,8259142,2.0,3.0,2.0,2.0,1.0,1,1,0,Control
41806,8259219,1.0,1.0,3.0,1.0,1.0,1,1,0,Control
41807,8259569,,1.0,,,,0,0,0,Control
41808,8259583,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
41809,8259685,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41810,8259713,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
41811,8260202,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
41812,8260257,,2.0,1.0,1.0,,0,0,0,Test
41813,8260569,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
41814,8260977,,1.0,1.0,1.0,1.0,0,0,0,Control
41815,8261002,,2.0,1.0,2.0,1.0,0,0,0,Test
41816,8261402,,1.0,2.0,2.0,2.0,0,0,0,Control
41817,8261410,,7.0,2.0,2.0,2.0,0,0,0,Test
41818,8261716,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41819,8262020,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41820,8262294,,2.0,1.0,,,0,0,0,Test
41821,8262787,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
41822,8262801,1.0,4.0,1.0,1.0,1.0,1,0,0,Control
41823,8262866,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41824,8262929,,1.0,1.0,1.0,1.0,0,0,0,Control
41825,8262941,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41826,8262994,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41827,8263312,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41828,8263728,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41829,8263833,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
41830,8264067,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41831,8264444,2.0,5.0,5.0,2.0,2.0,1,1,0,Test
41832,8264467,1.0,4.0,4.0,2.0,1.0,1,1,0,Test
41833,8264540,2.0,3.0,2.0,2.0,2.0,1,1,0,Test
41834,8264879,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
41835,8264967,,4.0,1.0,1.0,1.0,0,0,0,Control
41836,8264976,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41837,8265047,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41838,8265200,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41839,8265335,,2.0,,,,0,0,0,Test
41840,8265362,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41841,8265793,2.0,4.0,2.0,1.0,1.0,1,1,0,Test
41842,8266123,,3.0,2.0,2.0,1.0,0,0,0,Control
41843,8266473,1.0,5.0,2.0,2.0,1.0,1,1,0,Control
41844,8266748,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
41845,8267012,,1.0,1.0,1.0,1.0,0,0,0,Test
41846,8267138,,1.0,1.0,2.0,2.0,0,0,0,Control
41847,8267405,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41848,8267456,,2.0,,,,0,0,0,Control
41849,8267515,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41850,8267883,1.0,5.0,3.0,2.0,1.0,1,1,0,Test
41851,8267974,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41852,8268067,,1.0,1.0,,,0,0,0,Test
41853,8268271,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
41854,8268645,,1.0,1.0,,,0,0,0,Control
41855,8268739,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41856,8269240,,1.0,1.0,,,0,0,0,Control
41857,8269375,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41858,8269518,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41859,8270123,1.0,2.0,3.0,1.0,1.0,1,1,0,Control
41860,8270136,1.0,1.0,2.0,1.0,1.0,1,1,0,Control
41861,8270175,,2.0,2.0,1.0,,0,0,0,Test
41862,8270441,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41863,8270778,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
41864,8270818,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41865,8271006,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41866,8271407,,4.0,,,,0,0,0,Test
41867,8271447,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
41868,8271685,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
41869,8271821,1.0,3.0,2.0,3.0,1.0,1,1,0,Test
41870,8271883,,1.0,1.0,,,0,0,0,Test
41871,8272618,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
41872,8272661,,1.0,1.0,,,0,0,0,Control
41873,8272668,1.0,10.0,2.0,2.0,2.0,1,1,0,Test
41874,8272750,,3.0,2.0,1.0,1.0,0,0,0,Test
41875,8272837,4.0,,,,,0,0,0,Test
41876,8272922,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
41877,8273085,,4.0,,,,0,0,0,Control
41878,8273339,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
41879,8273350,1.0,3.0,1.0,1.0,1.0,1,0,0,Control
41880,8273493,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41881,8273714,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
41882,8274026,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41883,8274083,,2.0,,,,0,0,0,Test
41884,8274332,,2.0,1.0,,,0,0,0,Test
41885,8274363,,2.0,4.0,4.0,,0,0,0,Test
41886,8274603,1.0,6.0,3.0,3.0,2.0,1,1,0,Test
41887,8274863,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41888,8274871,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41889,8275004,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41890,8275359,,1.0,,,,0,0,0,Test
41891,8275762,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41892,8275933,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41893,8276370,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41894,8276422,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41895,8276599,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41896,8276771,,1.0,1.0,1.0,1.0,0,0,0,Test
41897,8276895,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41898,8276980,1.0,4.0,2.0,1.0,1.0,1,1,0,Control
41899,8277761,4.0,1.0,1.0,1.0,1.0,1,0,0,Test
41900,8277796,,6.0,1.0,,,0,0,0,Test
41901,8277940,,1.0,1.0,1.0,,0,0,0,Control
41902,8278144,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
41903,8278203,1.0,4.0,2.0,2.0,2.0,1,1,0,Test
41904,8278312,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
41905,8278468,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41906,8278713,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41907,8279228,2.0,4.0,3.0,1.0,2.0,1,1,0,Test
41908,8279363,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41909,8279508,,1.0,,,,0,0,0,Control
41910,8279545,,3.0,,,,0,0,0,Test
41911,8279619,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41912,8279701,7.0,6.0,2.0,1.0,1.0,1,1,0,Test
41913,8279808,,1.0,,,,0,0,0,Control
41914,8279920,5.0,,,,,0,0,0,Test
41915,8280107,,3.0,1.0,,,0,0,0,Test
41916,8280127,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41917,8280202,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41918,8280249,1.0,6.0,3.0,2.0,1.0,1,1,0,Test
41919,8280306,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
41920,8280317,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41921,8280528,,1.0,1.0,,,0,0,0,Test
41922,8280766,1.0,2.0,2.0,2.0,1.0,1,1,0,Control
41923,8281229,,1.0,1.0,,,0,0,0,Control
41924,8281643,1.0,2.0,2.0,2.0,1.0,1,1,0,Test
41925,8281933,,2.0,1.0,1.0,1.0,0,0,0,Control
41926,8282471,,1.0,,,,0,0,0,Control
41927,8282617,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41928,8282731,,9.0,,,,0,0,0,Test
41929,8282834,1.0,1.0,1.0,1.0,,0,0,0,Control
41930,8282979,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
41931,8283444,,1.0,,,,0,0,0,Control
41932,8283713,,6.0,1.0,,,0,0,0,Test
41933,8283857,3.0,4.0,3.0,3.0,3.0,1,1,0,Test
41934,8284076,,1.0,1.0,,,0,0,0,Control
41935,8284374,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41936,8284433,,2.0,,,,0,0,0,Test
41937,8284480,2.0,3.0,1.0,1.0,1.0,1,0,0,Test
41938,8284851,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
41939,8285068,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41940,8285322,,3.0,2.0,,,0,0,0,Test
41941,8285423,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41942,8285903,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
41943,8286068,,5.0,3.0,2.0,1.0,0,0,0,Control
41944,8286131,1.0,1.0,2.0,2.0,1.0,1,1,0,Control
41945,8286448,,2.0,1.0,,,0,0,0,Test
41946,8286715,1.0,,,,,0,0,0,Test
41947,8286876,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
41948,8287001,,2.0,1.0,1.0,1.0,0,0,0,Control
41949,8287067,,5.0,3.0,,,0,0,0,Test
41950,8287199,1.0,1.0,2.0,2.0,1.0,1,1,0,Test
41951,8287502,,6.0,2.0,2.0,,0,0,0,Control
41952,8287554,,2.0,2.0,1.0,,0,0,0,Control
41953,8287563,,2.0,2.0,2.0,1.0,0,0,0,Test
41954,8287712,1.0,3.0,2.0,1.0,1.0,1,1,0,Test
41955,8288212,,1.0,1.0,1.0,1.0,0,0,0,Test
41956,8288240,1.0,4.0,1.0,1.0,1.0,1,0,0,Control
41957,8288642,,1.0,,,,0,0,0,Control
41958,8289071,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41959,8289125,1.0,4.0,3.0,3.0,3.0,1,1,0,Control
41960,8289357,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41961,8289836,1.0,7.0,1.0,1.0,1.0,1,0,0,Test
41962,8289983,,2.0,,,,0,0,0,Test
41963,8290113,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41964,8290239,3.0,2.0,1.0,1.0,1.0,1,0,0,Control
41965,8290360,17.0,1.0,1.0,,,0,0,0,Test
41966,8290983,,1.0,1.0,,,0,0,0,Control
41967,8291015,1.0,7.0,8.0,6.0,2.0,1,1,0,Test
41968,8291632,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41969,8291796,,1.0,1.0,,,0,0,0,Test
41970,8292253,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41971,8292336,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
41972,8292775,,4.0,1.0,1.0,,0,0,0,Test
41973,8292850,1.0,4.0,2.0,2.0,2.0,1,1,0,Test
41974,8293019,,1.0,1.0,,,0,0,0,Test
41975,8293466,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41976,8293875,1.0,9.0,14.0,8.0,1.0,1,1,0,Test
41977,8293919,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41978,8294014,4.0,1.0,1.0,1.0,1.0,1,0,0,Test
41979,8294062,,1.0,,,,0,0,0,Test
41980,8294098,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
41981,8294417,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41982,8294791,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41983,8294857,,1.0,,,,0,0,0,Control
41984,8295065,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41985,8295352,1.0,4.0,3.0,1.0,1.0,1,1,0,Test
41986,8295379,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
41987,8295461,,1.0,,,,0,0,0,Control
41988,8295715,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41989,8295735,1.0,5.0,2.0,1.0,1.0,1,1,0,Control
41990,8295759,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
41991,8295789,,2.0,,,,0,0,0,Control
41992,8296273,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
41993,8296643,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41994,8296872,1.0,7.0,3.0,1.0,1.0,1,1,0,Test
41995,8296896,2.0,2.0,3.0,2.0,2.0,1,1,0,Test
41996,8297224,,2.0,2.0,1.0,,0,0,0,Test
41997,8297474,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
41998,8297741,1.0,6.0,2.0,1.0,1.0,1,1,0,Control
41999,8297843,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42000,8297953,1.0,4.0,3.0,2.0,2.0,1,1,0,Test
42001,8298017,,1.0,,,,0,0,0,Test
42002,8298512,1.0,3.0,2.0,1.0,1.0,1,1,0,Test
42003,8298599,1.0,3.0,2.0,2.0,2.0,1,1,0,Control
42004,8299155,1.0,3.0,3.0,3.0,3.0,1,1,0,Control
42005,8299414,,1.0,,,,0,0,0,Test
42006,8299423,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42007,8299642,,1.0,,,,0,0,0,Control
42008,8299838,,6.0,1.0,1.0,1.0,0,0,0,Control
42009,8299933,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
42010,8300238,,3.0,,,,0,0,0,Test
42011,8300275,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42012,8300317,,4.0,2.0,1.0,1.0,0,0,0,Control
42013,8300335,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42014,8300568,,7.0,,,,0,0,0,Test
42015,8301753,,1.0,,,,0,0,0,Control
42016,8301761,1.0,1.0,1.0,3.0,2.0,1,1,0,Control
42017,8301950,,6.0,2.0,4.0,3.0,0,0,0,Test
42018,8302067,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
42019,8302113,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42020,8302339,4.0,1.0,1.0,1.0,1.0,1,0,0,Control
42021,8302402,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42022,8302997,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42023,8303095,3.0,1.0,,,,0,0,0,Test
42024,8304008,3.0,1.0,1.0,2.0,1.0,1,1,0,Control
42025,8304027,,4.0,,,,0,0,0,Control
42026,8304087,1.0,3.0,1.0,1.0,1.0,1,0,0,Control
42027,8304655,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
42028,8304665,,1.0,,,,0,0,0,Control
42029,8304828,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42030,8305136,1.0,11.0,5.0,4.0,1.0,1,1,0,Test
42031,8305562,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42032,8305701,,1.0,,,,0,0,0,Control
42033,8305949,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
42034,8306812,,1.0,1.0,,,0,0,0,Control
42035,8306917,1.0,3.0,1.0,1.0,1.0,1,0,0,Control
42036,8307059,1.0,1.0,2.0,1.0,1.0,1,1,0,Control
42037,8307073,,5.0,4.0,2.0,2.0,0,0,0,Control
42038,8307205,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42039,8307421,,3.0,,,,0,0,0,Control
42040,8307430,,6.0,6.0,4.0,,0,0,0,Test
42041,8307496,,6.0,1.0,3.0,2.0,0,0,0,Control
42042,8308042,,1.0,,,,0,0,0,Control
42043,8308363,1.0,2.0,2.0,3.0,1.0,1,1,0,Test
42044,8308691,,3.0,3.0,1.0,,0,0,0,Control
42045,8309083,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
42046,8309125,1.0,4.0,2.0,2.0,2.0,1,1,0,Control
42047,8309245,1.0,5.0,2.0,1.0,1.0,1,1,0,Test
42048,8310031,4.0,1.0,1.0,1.0,1.0,1,0,0,Test
42049,8310041,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
42050,8310047,,3.0,,,,0,0,0,Control
42051,8310105,,2.0,1.0,1.0,1.0,0,0,0,Test
42052,8310123,,3.0,1.0,2.0,,0,0,0,Test
42053,8310296,,1.0,1.0,,,0,0,0,Control
42054,8310565,,1.0,1.0,1.0,1.0,0,0,0,Control
42055,8310807,1.0,1.0,1.0,1.0,,0,0,0,Control
42056,8310933,,2.0,,,,0,0,0,Test
42057,8310955,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42058,8311089,,1.0,,,,0,0,0,Control
42059,8311223,1.0,6.0,3.0,1.0,1.0,1,1,0,Control
42060,8311234,1.0,4.0,1.0,2.0,1.0,1,1,0,Control
42061,8312125,,1.0,1.0,1.0,1.0,0,0,0,Control
42062,8312319,2.0,33.0,1.0,1.0,1.0,1,0,0,Test
42063,8312460,1.0,2.0,2.0,2.0,2.0,1,1,0,Test
42064,8312687,,1.0,1.0,1.0,1.0,0,0,0,Control
42065,8312863,,4.0,1.0,1.0,1.0,0,0,0,Test
42066,8313009,,1.0,,,,0,0,0,Test
42067,8313229,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42068,8313638,,1.0,,,,0,0,0,Test
42069,8313694,,1.0,1.0,1.0,,0,0,0,Control
42070,8313701,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
42071,8313768,,1.0,,,,0,0,0,Control
42072,8313808,,6.0,3.0,3.0,1.0,0,0,0,Control
42073,8314183,1.0,4.0,3.0,2.0,1.0,1,1,0,Test
42074,8314192,8.0,1.0,1.0,1.0,1.0,1,0,0,Test
42075,8314254,,2.0,,,,0,0,0,Test
42076,8314259,2.0,5.0,3.0,2.0,2.0,1,1,0,Test
42077,8314547,1.0,1.0,1.0,2.0,3.0,1,1,0,Control
42078,8314579,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
42079,8314605,,2.0,1.0,,,0,0,0,Test
42080,8314845,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42081,8314885,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
42082,8314951,2.0,4.0,3.0,1.0,1.0,1,1,0,Test
42083,8315063,,1.0,1.0,,,0,0,0,Test
42084,8315301,1.0,1.0,2.0,2.0,1.0,1,1,0,Test
42085,8315340,1.0,2.0,2.0,2.0,1.0,1,1,0,Control
42086,8315422,,2.0,1.0,,,0,0,0,Control
42087,8315431,,1.0,1.0,1.0,,0,0,0,Control
42088,8315555,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
42089,8315626,,1.0,,,,0,0,0,Control
42090,8315689,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42091,8315808,1.0,1.0,1.0,1.0,2.0,1,1,0,Control
42092,8316253,,6.0,4.0,1.0,1.0,0,0,0,Test
42093,8316281,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42094,8316572,1.0,2.0,2.0,2.0,1.0,1,1,0,Test
42095,8316689,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42096,8316729,,1.0,,,,0,0,0,Control
42097,8316864,,4.0,,,,0,0,0,Control
42098,8317305,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42099,8317382,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42100,8318115,,2.0,1.0,1.0,3.0,0,0,0,Test
42101,8318148,1.0,7.0,6.0,4.0,2.0,1,1,0,Test
42102,8318184,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42103,8318651,,1.0,,,,0,0,0,Control
42104,8318768,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42105,8319134,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42106,8319726,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42107,8319869,,2.0,1.0,,,0,0,0,Test
42108,8319901,1.0,4.0,2.0,1.0,1.0,1,1,0,Control
42109,8319910,,1.0,,,,0,0,0,Control
42110,8319955,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42111,8320017,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42112,8320141,,2.0,1.0,,,0,0,0,Control
42113,8320449,,3.0,,,,0,0,0,Test
42114,8320528,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42115,8320756,,1.0,,,,0,0,0,Test
42116,8321082,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42117,8321201,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42118,8321533,,1.0,1.0,2.0,2.0,0,0,0,Test
42119,8321659,,1.0,,,,0,0,0,Test
42120,8321660,,9.0,3.0,3.0,1.0,0,0,0,Test
42121,8321972,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42122,8322275,1.0,5.0,3.0,6.0,2.0,1,1,0,Test
42123,8322804,3.0,1.0,1.0,1.0,1.0,1,0,0,Control
42124,8322873,1.0,7.0,4.0,3.0,2.0,1,1,0,Test
42125,8322930,3.0,3.0,1.0,1.0,1.0,1,0,0,Control
42126,8323224,,1.0,,,,0,0,0,Test
42127,8323538,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
42128,8323802,,1.0,,,,0,0,0,Control
42129,8323924,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
42130,8324376,2.0,3.0,2.0,1.0,1.0,1,1,0,Test
42131,8324410,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
42132,8324479,,1.0,1.0,2.0,2.0,0,0,0,Control
42133,8325169,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
42134,8325255,1.0,1.0,2.0,1.0,1.0,1,1,0,Test
42135,8325418,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
42136,8325554,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
42137,8325793,,2.0,,,,0,0,0,Test
42138,8326177,1.0,1.0,1.0,2.0,1.0,1,1,0,Control
42139,8326453,1.0,1.0,2.0,2.0,2.0,1,1,0,Test
42140,8326915,,2.0,,,,0,0,0,Control
42141,8327432,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
42142,8327635,,7.0,1.0,2.0,2.0,0,0,0,Control
42143,8327879,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
42144,8327906,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
42145,8328073,1.0,6.0,1.0,1.0,1.0,1,0,0,Test
42146,8328204,,1.0,,,,0,0,0,Test
42147,8328352,1.0,1.0,1.0,1.0,2.0,1,1,0,Test
42148,8328439,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42149,8329138,1.0,6.0,2.0,2.0,2.0,1,1,0,Test
42150,8329209,1.0,1.0,2.0,2.0,1.0,1,1,0,Test
42151,8329224,,2.0,2.0,2.0,2.0,0,0,0,Test
42152,8329247,,6.0,1.0,1.0,1.0,0,0,0,Control
42153,8329766,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42154,8329803,,3.0,2.0,3.0,1.0,0,0,0,Test
42155,8329806,1.0,6.0,2.0,2.0,1.0,1,1,0,Control
42156,8329929,,8.0,4.0,,,0,0,0,Test
42157,8330343,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42158,8330372,1.0,4.0,2.0,2.0,1.0,1,1,0,Test
42159,8330442,,5.0,1.0,,,0,0,0,Test
42160,8331253,1.0,1.0,2.0,2.0,1.0,1,1,0,Test
42161,8331391,,1.0,1.0,1.0,,0,0,0,Control
42162,8331532,2.0,4.0,3.0,1.0,1.0,1,1,0,Test
42163,8331742,4.0,1.0,1.0,1.0,3.0,1,1,0,Control
42164,8331981,1.0,2.0,3.0,1.0,1.0,1,1,0,Control
42165,8331994,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
42166,8332194,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42167,8332605,,1.0,,,,0,0,0,Test
42168,8332895,4.0,1.0,1.0,1.0,1.0,1,0,0,Test
42169,8333602,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42170,8333682,1.0,3.0,3.0,3.0,2.0,1,1,0,Control
42171,8333746,1.0,,1.0,1.0,1.0,0,0,0,Test
42172,8334353,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42173,8334958,4.0,2.0,1.0,1.0,1.0,1,0,0,Control
42174,8335312,,1.0,1.0,3.0,2.0,0,0,0,Test
42175,8335505,1.0,2.0,2.0,2.0,1.0,1,1,0,Test
42176,8335969,,3.0,,,,0,0,0,Test
42177,8336001,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42178,8336404,,2.0,1.0,,,0,0,0,Control
42179,8336492,1.0,3.0,3.0,2.0,2.0,1,1,0,Control
42180,8336549,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42181,8337216,,2.0,2.0,2.0,1.0,0,0,0,Control
42182,8337723,1.0,3.0,2.0,1.0,1.0,1,1,0,Test
42183,8337819,3.0,2.0,2.0,1.0,1.0,1,1,0,Test
42184,8337830,1.0,1.0,2.0,2.0,2.0,1,1,0,Control
42185,8337843,,1.0,,1.0,1.0,0,0,0,Test
42186,8338121,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42187,8338173,,2.0,1.0,1.0,1.0,0,0,0,Control
42188,8338180,,2.0,1.0,1.0,,0,0,0,Test
42189,8338197,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42190,8338341,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42191,8338945,,1.0,1.0,,,0,0,0,Control
42192,8339083,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
42193,8339282,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42194,8339419,,1.0,,,,0,0,0,Test
42195,8339452,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42196,8339655,,5.0,2.0,1.0,1.0,0,0,0,Test
42197,8340333,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42198,8340422,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
42199,8340499,1.0,2.0,6.0,5.0,2.0,1,1,0,Control
42200,8340850,9.0,5.0,3.0,3.0,3.0,1,1,0,Test
42201,8341006,1.0,1.0,1.0,1.0,3.0,1,1,0,Control
42202,8341093,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
42203,8341199,1.0,5.0,1.0,1.0,2.0,1,1,0,Control
42204,8341255,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42205,8341361,,1.0,,,,0,0,0,Control
42206,8342480,1.0,1.0,3.0,3.0,2.0,1,1,0,Test
42207,8342684,,5.0,2.0,1.0,,0,0,0,Control
42208,8342890,2.0,2.0,2.0,1.0,1.0,1,1,0,Test
42209,8343009,1.0,2.0,2.0,2.0,1.0,1,1,0,Control
42210,8343132,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
42211,8343240,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42212,8343489,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
42213,8343597,1.0,3.0,2.0,2.0,2.0,1,1,0,Test
